LineId,Time,Level,Content,EventId,EventTemplate
181,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
182,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 11,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
183,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
184,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
185,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
186,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
187,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
188,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
189,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
190,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
191,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
192,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
193,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
194,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
195,Sun Dec 04 06:12:59 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
196,Sun Dec 04 06:13:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
197,Sun Dec 04 06:13:01 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
198,Sun Dec 04 06:16:10 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
199,Sun Dec 04 06:16:10 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
200,Sun Dec 04 06:16:10 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
201,Sun Dec 04 06:16:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
202,Sun Dec 04 06:16:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
203,Sun Dec 04 06:16:23 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
204,Sun Dec 04 06:16:23 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
205,Sun Dec 04 06:16:21 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
206,Sun Dec 04 06:16:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
207,Sun Dec 04 06:16:23 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
208,Sun Dec 04 06:16:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
209,Sun Dec 04 06:16:39 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
210,Sun Dec 04 06:16:51 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
211,Sun Dec 04 06:16:51 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
212,Sun Dec 04 06:17:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
213,Sun Dec 04 06:17:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
214,Sun Dec 04 06:17:05 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
215,Sun Dec 04 06:17:06 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
216,Sun Dec 04 06:17:18 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
217,Sun Dec 04 06:17:24 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
218,Sun Dec 04 06:17:23 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
219,Sun Dec 04 06:17:23 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
220,Sun Dec 04 06:17:23 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
221,Sun Dec 04 06:17:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
222,Sun Dec 04 06:17:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
223,Sun Dec 04 06:17:35 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
224,Sun Dec 04 06:17:35 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
225,Sun Dec 04 06:17:55 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
226,Sun Dec 04 06:17:55 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
227,Sun Dec 04 06:17:55 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
228,Sun Dec 04 06:18:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
229,Sun Dec 04 06:18:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
230,Sun Dec 04 06:18:11 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
231,Sun Dec 04 06:18:11 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
232,Sun Dec 04 06:18:12 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
233,Sun Dec 04 06:18:23 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
234,Sun Dec 04 06:18:31 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
235,Sun Dec 04 06:18:41 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
236,Sun Dec 04 06:18:39 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
237,Sun Dec 04 06:18:40 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
238,Sun Dec 04 06:18:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
239,Sun Dec 04 06:18:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
240,Sun Dec 04 06:18:55 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
241,Sun Dec 04 06:18:55 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
242,Sun Dec 04 06:19:05 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
243,Sun Dec 04 06:19:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
244,Sun Dec 04 06:19:19 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
245,Sun Dec 04 06:19:18 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
246,Sun Dec 04 06:19:19 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
247,Sun Dec 04 06:19:19 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
248,Sun Dec 04 06:19:31 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
249,Sun Dec 04 06:19:31 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
250,Sun Dec 04 06:19:34 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
251,Sun Dec 04 06:19:34 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
252,Sun Dec 04 06:19:56 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
253,Sun Dec 04 06:19:56 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
254,Sun Dec 04 06:19:56 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
255,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
256,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
257,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
258,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 11,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
259,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
260,Sun Dec 04 06:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
261,Sun Dec 04 06:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
262,Sun Dec 04 06:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
263,Sun Dec 04 06:20:46 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
264,Sun Dec 04 06:20:46 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
265,Sun Dec 04 06:20:46 2005,error,mod_jk child workerEnv in error state 8,a54f5ca4,mod_jk child workerEnv in error state <*>
266,Sun Dec 04 06:22:18 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
267,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 11,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
268,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
269,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
270,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
271,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
272,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
273,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
274,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
275,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
276,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
277,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
278,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
279,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
280,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
281,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 8,a54f5ca4,mod_jk child workerEnv in error state <*>
282,Sun Dec 04 06:23:12 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
283,Sun Dec 04 06:23:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
284,Sun Dec 04 06:23:15 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
285,Sun Dec 04 06:30:41 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
286,Sun Dec 04 06:30:43 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
287,Sun Dec 04 06:30:43 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
288,Sun Dec 04 06:36:07 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
289,Sun Dec 04 06:36:07 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
290,Sun Dec 04 06:36:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
291,Sun Dec 04 06:36:10 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
292,Sun Dec 04 06:36:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
293,Sun Dec 04 06:36:10 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
294,Sun Dec 04 06:40:54 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
295,Sun Dec 04 06:40:54 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
296,Sun Dec 04 06:40:55 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
297,Sun Dec 04 06:41:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
298,Sun Dec 04 06:41:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
299,Sun Dec 04 06:41:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
300,Sun Dec 04 06:41:07 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
301,Sun Dec 04 06:41:08 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
302,Sun Dec 04 06:41:08 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
303,Sun Dec 04 06:41:29 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
304,Sun Dec 04 06:41:29 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
305,Sun Dec 04 06:41:45 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
306,Sun Dec 04 06:41:45 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
307,Sun Dec 04 06:41:46 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
308,Sun Dec 04 06:41:46 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
309,Sun Dec 04 06:42:11 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
310,Sun Dec 04 06:42:11 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
311,Sun Dec 04 06:42:25 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
312,Sun Dec 04 06:42:23 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
313,Sun Dec 04 06:42:25 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
314,Sun Dec 04 06:42:23 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
315,Sun Dec 04 06:42:30 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
316,Sun Dec 04 06:42:30 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
317,Sun Dec 04 06:42:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
318,Sun Dec 04 06:42:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
319,Sun Dec 04 06:42:58 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
320,Sun Dec 04 06:42:58 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
